conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1616586318053793792,Fri Jan 20 23:59:47 +0000 2023,0,Percuma aja gue kirim sicepat Best yang katanya sehari sampai nyatanya bullshit. Dari tanggal 19 gak ada perubahan. ganti aja namanya jgn sicepat tp silambat @sicepat_ekspres https://t.co/o5AXh0ri3u,1616586318053793792,https://pbs.twimg.com/media/Fm9EsAeaEAA9LCs.jpg,,in,Giuseppe meizza,0,1,0,https://x.com/ranggajati/status/1616586318053793792,82291630,ranggajati
1616586305609297920,Fri Jan 20 23:59:44 +0000 2023,778,Lagi jadi sorotan benar ini dunia peradilan kita.. https://t.co/H3OcoU5Ufe,1616586305609297920,https://pbs.twimg.com/media/Fm9ErQQaMAAtFBz.jpg,,in,Indonesia,39,179,187,https://x.com/NalarPolitik_/status/1616586305609297920,214159664,NalarPolitik_
1616586321144709120,Fri Jan 20 23:59:48 +0000 2023,0,AHAHWUSNSHSJWJAHAJAHAHAIAIAJ https://t.co/3B9RRwcC3I,1616586321144709120,,,in,"Rio, 🇧🇷",0,0,0,https://x.com/zoyanabri/status/1616586321144709120,1258219961883013122,zoyanabri
1616586336512901122,Fri Jan 20 23:59:52 +0000 2023,21,#GabrielAbyssia (maaf telat untuk posting) baru kali ini gw ngelihat debutnya itu bener bener spesial banget kali ini terima kasih ya gab membuat debut streammu menjadi lebih berharga aku sangat senang sekali untuk itu https://t.co/Mu9Hnd8Uaq,1616586336512901122,https://pbs.twimg.com/media/Fm9Eq_0akAEHb8_.jpg,,in,🫐🎐☁️💰🍓,0,1,2,https://x.com/rdhfwznn/status/1616586336512901122,1421997591886061570,rdhfwznn
1616586341785161728,Fri Jan 20 23:59:53 +0000 2023,0,Americano di pagi hari https://t.co/FbfSTOaqS4,1616586341785161728,https://pbs.twimg.com/media/Fm9EsubaUAQAys1.jpg,,it,,0,0,0,https://x.com/NaswaSopianti/status/1616586341785161728,1168845779550605312,NaswaSopianti
1616586344352088064,Fri Jan 20 23:59:53 +0000 2023,0,yaallah akhirnya bintang 3 https://t.co/We4VaLBpjT,1616586344352088064,https://pbs.twimg.com/media/Fm9EtaTagAAEDMR.jpg,,in,under bangchan’s protector,0,1,0,https://x.com/adourebel/status/1616586344352088064,1092369061856473088,adourebel
1616586363113209858,Fri Jan 20 23:59:58 +0000 2023,0,Wkwkw lumayan modal 100 tiket doang. Next dapet Hero apa lagi gue di lucky spin? https://t.co/rLKM5LQ8b0,1616586363113209858,https://pbs.twimg.com/media/Fm9EukqakAEQrQh.jpg,,in,,0,0,0,https://x.com/wintering_bluu/status/1616586363113209858,1605935942597898240,wintering_bluu
1616586327381913600,Fri Jan 20 23:59:49 +0000 2023,0,bismillah aku udah open yaa #zonauang #zonaba #zonajajan https://t.co/KYskiH2kwB,1616586327381913600,https://pbs.twimg.com/media/Fm9EscgaMAAl0b3.jpg,,in,OPEN! @ayashstore,0,0,0,https://x.com/matchayv2/status/1616586327381913600,1136705030877114368,matchayv2
1616586362316296193,Fri Jan 20 23:59:58 +0000 2023,14,SS! yg suka jbjb mutualan ayo rt jfb ,1616586362316296193,,,in,,0,11,41,https://x.com/spongebobnfess/status/1616586362316296193,1409911410084229128,spongebobnfess
1616586362295050241,Fri Jan 20 23:59:58 +0000 2023,0,Idaho,1616586362295050241,,,tl,"ÜT: 41.128225,-81.61532",0,1,0,https://x.com/Zoey_216/status/1616586362295050241,48518893,Zoey_216
1616586355370512384,Fri Jan 20 23:59:56 +0000 2023,0,WOYYY KAK MONI REPLY KOMEN GUE https://t.co/thlMbIKN8t,1616586355370512384,https://pbs.twimg.com/media/Fm9EuMSakAAloNl.jpg,,in,taekook enthu,0,0,0,https://x.com/pacarteha/status/1616586355370512384,1365996524971286531,pacarteha
1616586355391483905,Fri Jan 20 23:59:56 +0000 2023,2,Kami ni Susan today https://t.co/RTTaDvIIl0,1616586355391483905,https://pbs.twimg.com/media/Fm9Etu9aUAA9TTy.jpg,,in,,0,0,0,https://x.com/SH_Badger/status/1616586355391483905,27532275,SH_Badger
1616586327449030656,Fri Jan 20 23:59:49 +0000 2023,0,Bonus tahunanku kapan cair dah kagak ada kabarnya ini https://t.co/JInlnodk6D,1616586327449030656,https://pbs.twimg.com/tweet_video_thumb/Fm9EsMHagAAAhIt.jpg,,in,right here,0,0,0,https://x.com/piechocolix/status/1616586327449030656,1338824825893048320,piechocolix
1616586348642828289,Fri Jan 20 23:59:54 +0000 2023,2,Ruperake Fuavai,1616586348642828289,,,in,,0,1,0,https://x.com/BowDownDeathRow/status/1616586348642828289,1065036652941316096,BowDownDeathRow
1616586354972069889,Fri Jan 20 23:59:56 +0000 2023,0,km dh ee blum,1616586354972069889,,,in,dnf ,0,5,0,https://x.com/padukaabiy/status/1616586354972069889,1611295185077665792,padukaabiy
1616586351763390465,Fri Jan 20 23:59:55 +0000 2023,1,Mensana in corpore sano aku disini kamu disono ‍️‍️ https://t.co/6s5XmEooYa,1616586351763390465,https://pbs.twimg.com/media/Fm9EtpcagAElBzA.jpg,,in,heaven on earth ,0,0,0,https://x.com/endahSolichin/status/1616586351763390465,179649780,endahSolichin
1616586368909545473,Fri Jan 20 23:59:59 +0000 2023,2,Beuhhhh,1616586368909545473,,,in,,0,0,0,https://x.com/Ferregola55/status/1616586368909545473,1566909237661503488,Ferregola55
1616586300093779970,Fri Jan 20 23:59:43 +0000 2023,0,Teknik melahirkan mungkin nder ️,1616586300093779970,,,in,,0,1,0,https://x.com/yledkoy_/status/1616586300093779970,44868951,yledkoy_
1616586331383267329,Fri Jan 20 23:59:50 +0000 2023,0,Gandang umaga ,1616586331383267329,,,tl,To the moon 🌛,0,0,0,https://x.com/hirayakolisi_/status/1616586331383267329,1597948981149302784,hirayakolisi_
1616586355408277504,Fri Jan 20 23:59:56 +0000 2023,0,sakit pa din ng katawan ko,1616586355408277504,,,tl,,0,0,0,https://x.com/arbiebcli/status/1616586355408277504,1597827509047144449,arbiebcli
1616586333073571840,Fri Jan 20 23:59:51 +0000 2023,0,It was a mistake lang diay to tanan satoa HAHAHAHAHAHAHAHAHAH,1616586333073571840,,,tl,Davao Region,0,0,0,https://x.com/shannycakesss/status/1616586333073571840,1600855389762981890,shannycakesss
1616586359959080961,Fri Jan 20 23:59:57 +0000 2023,0,pagi pagi tl isinya bucin semua,1616586359959080961,,,in,library,1,4,0,https://x.com/lemonnadeiii/status/1616586359959080961,1571358646541635585,lemonnadeiii
1616586361720672257,Fri Jan 20 23:59:58 +0000 2023,0,kasian heris ga dianggap wkwk,1616586361720672257,,,in,homophobic dni!,0,0,1,https://x.com/naturebunnys/status/1616586361720672257,1601479538789076992,naturebunnys
1616586298210521088,Fri Jan 20 23:59:42 +0000 2023,0,Nih pak..@nadiemmakarim,1616586298210521088,,,in,,0,0,0,https://x.com/headedbee/status/1616586298210521088,132441223,headedbee
1616586283232694272,Fri Jan 20 23:59:39 +0000 2023,0,Oke:) gua ngantuk,1616586283232694272,,,in,sekitaran bintaro,0,2,0,https://x.com/biartinggii/status/1616586283232694272,1147724454648094720,biartinggii
1620210196500070400,Mon Jan 30 23:59:47 +0000 2023,15,SS! folowan yu jangan lupa fb yah ,1620210196500070400,,,in,,0,8,34,https://x.com/spongebobnfess/status/1620210196500070400,1409911410084229128,spongebobnfess
1620210240041144320,Mon Jan 30 23:59:57 +0000 2023,0,MAAATAAA GW BINTITAAAANN https://t.co/xwYIeENMoR,1620210240041144320,https://pbs.twimg.com/media/Fnwkn8ZaEAEr33M.jpg,,in,,0,1,0,https://x.com/Nkhaa_/status/1620210240041144320,1487391160952066051,Nkhaa_
1620210175432085511,Mon Jan 30 23:59:42 +0000 2023,0,PENDAFTARAN PELATIHAN ARBITRASE BATCH - XVII IPPI ADALAH LEMBAGA DIKLAT TERAKREDITASI MAHKAMAH AGUNG REPUBLIK INDONESIA DENGAN NOMOR SK; 16/KMA/SK/1/2022 PELAKSANAAN TGL 13 - 15 februari 2023 VIA ZOOM. Contact Person; 021 - 27562488 (Kantor) atau 081212218059 (Admin) https://t.co/7ReOe7vKCn,1620210175432085511,https://pbs.twimg.com/media/FnwkkKhakAAngi-.jpg,,in,"Tangerang, Indonesia",0,0,0,https://x.com/sabelagayo/status/1620210175432085511,54488100,sabelagayo
1620210193106878465,Mon Jan 30 23:59:46 +0000 2023,0,Hard asab,1620210193106878465,,,in,Ethereal ,0,0,0,https://x.com/JReservoir1/status/1620210193106878465,1298459674396819457,JReservoir1
